CAS,smiles
13171-25-0,COc1ccc(c(OC)c1OC)CN2CC[NH2+]CC2
131-72-6,C/C=C/C(=O)Oc1c([N+]([O-])=O)cc([N+]([O-])=O)cc1[C@H](C)CCCCCC
131807-57-3,c1ccccc1NN(C2=O)C(=O)O[C@@]2(C)c3ccc(cc3)Oc4ccccc4
13182-89-3,O=[N+]([O-])c1cnc(C)n1CCOC(=O)c2ccccc2
131860-33-8,CO/C=C(/C(=O)OC)c1ccccc1Oc2ncnc(c2)Oc3c(C#N)cccc3
13187-06-9,C[NH+]1CCC(CC1)=C2c(cccc3)c3Sc(c24)cccc4
13189-98-5,[O-]C(=O)[C@@H]([NH3+])CSCCCO
13190-34-6,S=C1O[C@H](C=C)CN1
13190-97-1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO
1320288-17-2,C1CCCC[NH+]1CCCOc(c(c2)OC)cc(c23)[nH+]c(N4CC[N@H+](C(C)C)CCC4)nc3N[C@@H]5CC[N@H+](CC5)C6CCCCC6
1320346-97-1,COc(cc1)ccc1S(=O)(=O)N[C@H](C(=O)[O-])CNc2nc(C)nc(c2C)N3CCC(CC3)c([nH+]4)ccc(c45)CCCN5
13209-41-1,OCC(=O)[C@@]1(O)[C@H](C)C[C@H]([C@@]12C)[C@H]3C(=CC2)[C@]4(C)C(CC3)=CC(=O)C=C4
1321-14-8,Oc1ccccc1OC
1321514-06-0,c1cc(F)ccc1-c(nc2N)c(nn2)-c3cc(Cl)nc(C)c3
1321546-70-6,[O-]C(=O)[C@@H]([NH3+])Cn1cc(F)c(=O)[nH]c1=O
132-17-2,C[N@H+]([C@@H]12)[C@@H](CC2)C[C@@H](C1)OC(c3ccccc3)c4ccccc4
132172-61-3,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC
132173-07-0,C1CCCCC1[N@@H+](CC)C/C=C\c2ccc(c(Cl)c2)C3CCCCC3
132-18-3,C[N@@H+]1CC[C@@H](CC1)OC(c2ccccc2)c3ccccc3
1321924-70-2,n1cccc(c12)c(n[nH]2)-c(c3F)nc(c(Cl)c3)N4C[C@H]([NH2+]CC4)[C@](C)(O)C(C)C
132201-33-3,c1ccccc1C(=O)N[C@H]([C@@H](O)C([O-])=O)c2ccccc2
132203-70-4,COCCOC(=O)C1=C(C)NC(C)=C([C@H]1c2cccc([N+]([O-])=O)c2)C(=O)OC/C=C/c3ccccc3
13220-57-0,c1cccc(c12)n3c(C2=O)nc4c(c3=O)cccc4
132-20-7,n1ccccc1[C@H](CC[NH+](C)C)c2ccccc2
13224-99-2,C[C@@H](O1)OC[C@H]([C@@H]12)O[C@H](O)[C@H](O)[C@H]2O
1323403-33-3,N1C(=O)CC[C@@H](C1=O)N(C2)C(=O)c(c23)cccc3OCc4ccc(cc4)CN5CCOCC5
1324003-64-6,COc1ccncc1C(=O)NC(=O)Nc2cc(C(F)(F)F)c(cc2)-c3ccccc3
132465-11-3,Oc(c1)c([O-])ccc1\C=C(C#N)\C(=O)OC/C=C/c2ccccc2
132-60-5,c1cccc(c12)c(C(=O)[O-])cc(n2)-c3ccccc3
132-65-0,c1cccc(c12)c3c(s2)cccc3
132-69-4,C[NH+](C)CCCOc(c(c12)cccc2)nn1Cc3ccccc3
132810-10-7,Fc1ccc(cc1)-c2cc(N3CC[NH+](CC)CC3)nc(c24)CCCCCC4
132819-92-2,c1cc(C)ccc1S(=O)(=O)n(c(c2)C(=O)OCC)c(c23)cccc3
132834-56-1,FC(F)(F)c1c(Cl)nc(cc1)N2CC[NH2+]CC2
132-86-5,Oc1cc(O)cc(c12)cccc2
132866-11-6,c1ccccc1C(c2ccccc2)CC[N@H+](C)CC(C)(C)OC(=O)C3=C(C)NC(C)=C(C(=O)OC)[C@@H]3c4cccc([N+]([O-])=O)c4
13291-61-7,[O-]C(=O)C[NH+](CC([O-])=O)[C@@H]1CCCC[C@H]1N(CC([O-])=O)CC([O-])=O
13292-22-3,C[C@]12C(=O)c3c4c(c(O)c(C)c3O1)c(O)c(c(C=O)c4[O-])NC(=O)C(/C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@H](\C=C\O2)OC
132-92-3,O=C([O-])[C@H]1C(C)(C)S[C@@H](N12)[C@@H](C2=O)NC(=O)c3c(OC)cccc3OC
13292-46-1,C1C[NH+](C)CCN1\N=C\c(c2O)c(c(O)c(c(O)c3C)c2c(C4=O)c3O[C@@]45C)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@H](\C=C\O5)OC
13299-99-5,COc(c1)cccc1-c(cc(c2=O)C)nn2CCN3CCOCC3
133-04-0,O1COc(c12)cc(cc2)[C@H](OC3)[C@@H]([C@@H]34)CO[C@@H]4c(cc5)cc(c56)OCO6
133052-90-1,c1cccc(c12)c(c[nH]2)C(C(=O)N3)=C(C3=O)c(c(c45)cccc5)cn4CCC[NH+](C)C
133059-99-1,CNc1cc(nc(C)[n+]1C)N(CC)c2ccccc2
133-07-3,ClC(Cl)(Cl)SN(C1=O)C(=O)c(c12)cccc2
1330782-69-8,C1C[N@@H+](CC2)[C@H](C[C@H]12)c([nH]c3=O)nc(c34)cc(s4)-c5c[nH]nc5C
1330782-76-7,C1C[C@H](CC2)C[C@H]([N@@H+]12)c([nH]c3=O)nc(c34)cc(s4)-c5cn[nH]c5C
133085-33-3,O=C([O-])c1ccccc1-c2ccc(cc2)Cn3c(CCCC)nc(c34)ccc(c4)NC(=O)NC5CCCCC5
133099-07-7,c1ccccc1C(C(=O)N)(c2ccccc2)[C@@H]3CC[N@@H+](C3)CCc(c4)ccc(c45)OCC5
13311-84-7,CC(C)C(=O)Nc1ccc([N+]([O-])=O)c(C(F)(F)F)c1
133208-93-2,Brc1cc(C#N)c(cc1)NC(=O)c2ccc(cc2)CP(=O)(OCC)OCC
133229-11-5,CS(=O)(=O)Nc1ccc(cc1)OC[C@H](O)C[N@H+](C)CCc2ccc(Cl)c(Cl)c2
1332295-35-8,CNC(=O)c1cccc(c1)Nc2nccc(n2)N3CC(C3)Oc4ccc(F)cc4C
1332331-08-4,C1CC1C(=O)N2C[C@@H](CC2)Cc3n[nH]c(=O)n3-c4ccc(cc4)-c(cc5)cc(c56)cco6
13324-20-4,c1cccc(C2=O)c1C(=O)c(c23)c(cc(S(=O)([O-])=O)c3N)Nc4ccc(S(=O)([O-])=O)c(c4)Nc5nc(Cl)nc(Cl)n5
1332708-14-1,c1ccccc1CNC(=O)c2cnc(nc2NCC(C)C)N3CC[NH+](CC3)C[C@@H]4COCCC4
1332837-31-6,c1ccccc1COC(=O)[C@H](C)N[P@@](=O)(Oc(ccc2)c(c23)cccc3)OC[C@H]4O[C@H](C[C@@H]4O)n5cc(F)c(=O)[nH]c5=O
1332881-26-1,COc(c1)c(OC)c(OC)cc1C(=O)c2c[nH]c(n2)-c(c[nH]3)c(c34)cccc4
1333146-24-9,C1C[NH2+]CCN1c(cc2)ccc2-n(nc3CCC(=O)NC)c(c3)-c4ccc(cc4)-c5ccc(C(F)(F)F)cc5
133-32-4,O=C([O-])CCCc(c[nH]1)c(c12)cccc2
1333377-65-3,CCCNc(n1)ccc(n12)ncc2-c(c3)ccc(c34)[nH]nc4
133406-29-8,ClC(Cl)(Cl)c(o1)cc(=O)c(c12)cc(Cl)cc2
133413-70-4,O=C1N(C)[C@@H](CC(C)C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@@H]1Cc3ccccc3
1334179-85-9,O=C([O-])Cn1nnc(c1)C[NH+](Cc2cn(nn2)C(C)(C)C)Cc3cn(nn3)C(C)(C)C
1334294-76-6,Clc(c1)c(Cl)ccc1CN(C2)C(=O)OC23CCN(CC3)C(=O)/C=C/c4ccc(Cl)cc4
1334493-07-0,Fc1c(F)c(F)c(F)c(F)c1S(=O)(=O)N(C)CC(=O)N(c(cc2O)ccc2C(=O)[O-])Cc3ccc(cc3)C4CCCCC4
1334509-86-2,c1cccc(c12)c(cn2C)C[C@@H](C(=O)[O-])NC(=O)OCC3c(cccc4)c4c(c35)cccc5
133454-47-4,CC(=O)c1ccc(c(c1)OC)OCCC[N@H+]2CC[C@@H](CC2)c(no3)c(c34)ccc(F)c4
133454-55-4,O[C@H](C)c1ccc(c(c1)OC)OCCC[N@H+]2CC[C@@H](CC2)c(no3)c(c34)ccc(F)c4
1334719-95-7,c1cc(Cl)cn(c12)c(c(n2)CC)C(=O)NCc3ccc(cc3)N4CCC(CC4)c5ccc(OC(F)(F)F)cc5
1334782-79-4,Cc1ncnc(c1)-c(c2)ccc(c23)[C@@H](CC3)[NH+](C4)CC45CCN(CC5)C(=O)Cc(c6)nc(n67)sc(c7)C
1335106-03-0,CC(=O)Nc1nc(C)c(s1)S(=O)(=O)[N-]c2ccc(C(C(F)(F)F)(O)C(F)(F)F)cc2
1335138-89-0,[NH3+]CCC[C@H](C(=O)[O-])Cc1cn(c[nH+]1)[C@@H]2CC[C@@H](C)CC2
1335210-23-5,COC(=O)c1c(OC)c(=O)c(C([O-])=O)cn1CC(OC)OC
133550-30-8,Oc(c1)c([O-])ccc1\C=C(C#N)\C(=O)NCc2ccccc2
133550-34-2,Oc(c1)c([O-])ccc1\C=C(C#N)\C(=O)NCCCc2ccccc2
133550-35-3,c1ccccc1NC(=O)/C(C#N)=C/c2ccc([O-])c(O)c2
133550-49-9,c1cccc(c12)N(CC2)C(=O)/C(C#N)=C/c3ccc(O)c(O)c3
133-67-5,O=S(=O)(N)c(c(Cl)c1)cc(c12)S(=O)(=O)N[C@H](N2)C(Cl)Cl
1336913-03-1,C1C[C@H](CC2)[C@@H](C[N@@H+]12)NC(=O)c3cc(OC)ccc3OC
1336960-13-4,c1ccccc1C2(CC2)NC(=O)c(c(c34)ccc(Br)c4)c(c(n3)-c5cccc(C(F)(F)F)c5)CN6CCC(CC6)[NH+]7CCCCC7
1337531-06-2,Cn1ncc(c1)-c(c[nH+]c2N)c(c23)scc3-c(c4)ccc(c45)N(CC5)C(=O)Cc6ccccc6
1337531-36-8,Nc1ncnc(c12)n(C)cc2-c(c3)ccc(c34)N(CC4)C(=O)Cc5cccc(C(F)(F)F)c5
1337532-29-2,Cc1cccc(n1)CC(=O)N(CC2)c(c23)ccc(c3F)-c(cn4C)c(c45)c(N)ncn5
1337962-47-6,n1cccn1-c(c2Br)nc(nc2N)-n3cccn3
1338225-97-0,N#Cc1cc(cc(Cl)c1)Oc2c(C(F)(F)F)ccn(c2=O)Cc3n(C)c(=O)[nH]n3
1338247-30-5,C1CC1C(=O)Nc2ncc(s2)-c3cc(C(F)F)nn3-c4c(Cl)cccc4Cl
1338247-35-0,CC(C)C(=O)Nc1ncc(s1)-c2cc(C(F)F)nn2-c3c(Cl)cccc3Cl
133825-81-7,CC(C)c1cccc(C(C)C)c1NC(=O)NCC2(CCCC2)c3ccc(N(C)C)cc3
13382-86-0,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)CO[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO
1338540-63-8,c1csc(c(=O)[nH]2)c1c(c23)c(c(O)cc3C)-c4ccc(cc4)[C@@H](C)C[NH3+]
1338545-07-5,c1csc(c(=O)[nH]2)c1c(c23)c(c(O)cc3C)-c4ccc(cc4)[C@@H](C)C[NH+](C)C
133865-88-0,NC(=O)[C@H](C)NCc1ccc(cc1)OCc2ccccc2F
133868-46-9,C[C@H]1[C@H](O)[C@](C)(C=C)C[C@H]([C@](C)([C@H](C)CC2)[C@@H]([C@@]123)C(=O)CC3)OC(=O)CSC(C)(C)CNC(=O)[C@H]([NH3+])C(C)C
1338780-86-1,Fc1c(F)c(F)ccc1NC(=O)NC23C[C@@H]4C[C@H](C3)C[C@@H](C4)C2
1338824-21-7,CC(=O)Nc1cc(C)c(c(C)c1)OCc2cc(ccc2OC)[C@@H](N3)N(Cc4ccco4)C(=O)c(c35)cccc5
1338934-20-5,O=Cc1c(O)c(OC)cc(c12)c(C)c(c(o2)=O)CCOCCOC
1338934-59-0,O=Cc1c([O-])c(OC)cc(c12)c(C)c(c(o2)=O)CC(=O)N3CCOCC3
133-90-4,O=C([O-])c1cc(Cl)cc(N)c1Cl
1339058-04-6,O=c1ccccn1C[C@@]2(O)CC[N@H+](CC2)Cc3ccccc3
1339928-25-4,ONC(=O)c1cnc(nc1)N(C)Cc(c2)sc(c23)c(N4CCOCC4)nc(n3)-c5ccc(OC)nc5
134029-62-2,COc1ccc(cc1)/C=C/c2cc(OC)c(OC)c(c2)OC
1340593-59-0,Fc1cc(F)ccc1[C@@](O)(Cn2cnnn2)C(F)(F)c3ccc(cn3)-c4ccc(cc4)OCC(F)(F)F
13412-64-1,O=C([O-])[C@@H](C(S1)(C)C)N([C@H]12)C(=O)[C@H]2NC(=O)c3c(C)onc3-c4c(Cl)cccc4Cl
13419-46-0,[O-]C(=O)[C@@H]([NH3+])CS/C(Cl)=C\Cl
1342278-01-6,Oc(c1)cccc1CNC(=O)Nc2nc(cs2)-c3ccncc3
134234-12-1,c1ccccc1[C@@]2(O)CC[N@@H+](CC2)[C@@H](C)[C@@H](O)c3ccc(O)cc3
134308-13-7,c1cc(C)ccc1C(=O)c2cc(O)c([O-])c([N+]([O-])=O)c2
13434-13-4,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1[C@H](CO)CCC1
134-35-0,O=C(O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)NC[C@@H](N2C)CNc(c23)nc(N)[nH]c3=O
13441-51-5,[O-]C(=O)[C@H]([NH3+])CC(=O)c1ccccc1N
134418-28-3,C1C[C@@H](O)[C@@](C)(CO)[C@H]([C@@]12C)CCC(=C)[C@@H]2C/C=C3\C=COC3=O
134448-10-5,C1CC[C@@H](C([O-])=O)N1C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2[C@H](O2)C(=O)NCCC
1345098-78-3,c1cccc(C(=O)N2)c1N(C)c(c23)nc(nc3)Nc4ccc(cc4)N5CCC(O)CC5
1345407-05-7,[NH3+]CCCC[C@@H](C(=O)N)NC(=O)[C@H](C(c1ccccc1)c2ccccc2)NC(=O)[C@H](Cc(c[nH]3)c(c34)cccc4)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](Cc(c[nH]5)c(c56)cccc6)NC(=O)[C@H](Cc(c[nH]7)c(c78)cccc8)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])CCCC[NH3+]
1345410-31-2,O=C(N)c1cn(cc1)-c2cnc(nc2)NC[C@@]3(C[C@H](F)C3)c4ncccc4F
1345675-02-6,N#CC(C)(C)c(cc1)ccc1N2C(=O)OCc3cnc(c4c23)ccc(c4)-c(cn5)cc(c56)cccc6
1345808-25-4,OB(O)CCCC[C@@](C(=O)[O-])([NH3+])CC[NH+]1CCCCC1
1345823-20-2,C#CCNC(=O)CCCCCN(c(c12)ccc(S(=O)([O-])=O)c2)C(\C1(C)C)=C\C=C\C=C\C(=[N+]3CC)C(C)(C)c(c34)cc(S(=O)(=O)[O-])cc4
1345847-93-9,c1cc(F)ccc1NC(=O)C2(CC2)C(=O)Nc3cc(F)c(cc3F)Oc4cc(ncc4)NC(=O)C5CC5
134-58-7,O=c1nc(N)[nH]c(c12)nn[nH]2
1345982-69-5,O=C([O-])CC(CC([O-])=O)[NH2+]Cc(c(c1)OC)cc(c12)S(=O)(=O)C[C@@](CC)(CCCC)N[C@@H]2c3ccccc3
1346133-08-1,O=C(N)c1ccc(c(Cl)c1)Oc2ccc(cc2)C[N@H+]3[C@@H](CCC3)c4cccnc4
1346133-11-6,O=C(N)c1ccc(c(F)c1)Oc2ccc(cc2)C[N@H+]3[C@@H](CCC3)c4cccc(F)c4
134-62-3,CCN(CC)C(=O)c1cccc(C)c1
1346242-81-6,Cn1ncc(c1)-c(n2)cnc(c23)ccc(c3)N(CC[NH2+]C(C)C)c4cc(OC)cc(c4)OC
13463-28-0,c1cc(O)c(O)cc1[C@@H](O2)CC(=O)c(c23)c(O)cc(c3)O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@H](O4)CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O
134-63-4,c1ccccc1C(=O)C[C@H]([N@H+]2C)CCC[C@H]2C[C@H](O)c3ccccc3
1346527-98-7,c1ccc(OC)c(c12)nc(-n(c(n3)N)c(c34)cccc4)nc2NCc5ccccc5
1346528-50-4,c1nccc(Cl)c1NC(=O)N2CC[NH+](CC2)Cc(cc3)cc(c34)OC(O4)(F)F
1346546-69-7,CC(C)S(=O)(=O)c(cc1)cc(c12)c(ccn2)Nc(cc3)cc(c34)ncs4
1346547-00-9,Fc(c1)ccc(c12)[nH]nc2Nc(ccn3)c(c34)cc(cc4)S(=O)(=O)C(C)(C)C
1346564-56-4,c1ccccc1Oc(c2)c(ccc2C(=O)[O-])N(C(C)C)C(=O)n3nnn(c3=O)-c4c(F)cccc4F
1346572-63-1,O=c1[nH]c(C)cc(C)c1CNC(=O)c(c(c23)c(C)cn3C(C)C)cc(c2)-c4ccc(nc4)N5CC[NH+](C)CC5
1346607-05-3,COc(c1)cccc1-n(c(=O)n2)c([O-])c(c23)n(c(Cl)c3)-c4ccc(cc4)-c5cccc(OC)c5O
134665-72-8,O=c1nc(N)ccn1[C@H]2[C@@H](C#N)[C@H](O)[C@H](O2)CO
134678-17-4,O=c1nc(N)ccn1[C@@H]2CS[C@@H](O2)CO
13476-25-0,O=C1O[C@H]([C@@H]([C@]123)O3)c4c(occ4C)CC(/C)=C\CC2
134865-74-0,CCC(=O)N[C@H](C1)C[C@H](c(c12)cccc2)c3ccccc3
13487-46-2,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCO
134-96-3,O=Cc1cc(OC)c(O)c(c1)OC
1349796-36-6,COc1cc(cc(c1)OC)Nc(n2)c(nc(c23)cccc3)NS(=O)(=O)c4ccc(cc4)NC(=O)c5ccc(C)c(c5)OC
135-02-4,O=Cc1ccccc1OC
1350547-65-7,CCCCNc(n1)ncc(c12)c(-c(cc3)ccc3F)nn2C[C@H]4CC[C@H]([NH3+])CC4
135062-02-1,CCOc(c(C([O-])=O)cc1)cc1CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3
1350622-33-1,C1CCNc(c(=O)o2)c1c(c23)cc(cc3)O[Si](C)(C)C(C)(C)C
1350636-82-6,C[C@H]1[C@H](O)[C@@](C)(C=C)C[C@H]([C@](C)([C@H](C)CC2)[C@@H]([C@@]123)C(=O)CC3)OC(=O)CS[C@H]4[C@H](O)C[C@H]([NH3+])CC4
1350653-20-1,COC(=O)Nc1c(N)nc(nc1N)-c(c(c23)cc(F)cn3)nn2Cc4ccccc4F
135-07-9,O=S(=O)(N)c(c(Cl)c1)cc(c12)S(=O)(=O)N(C)[C@H](N2)CCl
1350920-22-7,c1ccccc1CN(C)C(=O)[C@@H]2C[N@@H+](CCC2)Cc3ccc(C(F)(F)F)cc3
135135-87-4,Fc1ccc(cc1)C(=O)C[C@@H]2CC[N@@H+](CC2)CC3CC3
1351522-04-7,CC[N@H+]1C(C)(C)C[C@@H](CC1(C)C)Oc(cc2)cnc2C(=O)Nc3ccc(cc3)NC(=O)Nc4noc(c4)C(C)(C)C
135159-51-2,COc1cccc(c1)CCc2ccccc2OC[C@H](C[NH+](C)C)OC(=O)CCC([O-])=O
1351635-67-0,C=CC(=O)N(C1)CCC[C@@H]1n2c(=O)n(c(c23)c(N)ncn3)-c4ccc(cc4)Oc5ccccc5
1351758-37-6,OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)Cc1ccccc1
1351758-81-0,C1COCCN1C(=O)c(cc2OC)ccc2Nc3nc(NC)c(Cl)cn3
135-19-3,c1cc(O)cc(c12)cccc2
1352226-87-9,c1c[nH]c(c12)nccc2-c(nc3C4([S@@](=O)(C)=N)CC4)nc(c3)N5CCOC[C@H]5C
13523-86-9,CC(C)[NH2+]C[C@@H](O)COc(ccc1)c(c12)cc[nH]2
1352792-74-5,[O-]C(=O)C(C)(C)Sc1c(cncc1)-c2ccc(C#N)c(c23)cccc3
1352879-65-2,c1cccc(c12)c(c(C)[nH]2)CC(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)c4ccccc4
1353224-53-9,Oc1ccc(cc1O)-c(n2)cc(c(c23)cccc3)OC4CCCC4
135330-08-4,O=c1ssc(c1Cl)N([C@@H]2C)CCc(c23)cccc3
1353550-13-6,C=CC(=O)Nc1cccc(c1)Oc2nc(nc(c23)ccs3)Nc4ccc(cc4)N5CC[NH+](C)CC5
1353552-97-2,C=CC(=O)Nc1cccc(c1)Oc2nc(nc(c23)cco3)Nc4ccc(cc4)N5CC[NH+](C)CC5
1353644-70-8,C[N@H+]1CC[C@@H]([C@@H]12)CN(C2)C(=O)Nc(c3)c(OC)cc(c34)ncnc4Nc5cccc(c5)C#C
135383-60-7,s1ccnc1[C@@H]([NH3+])Cc2ccccc2
1353859-00-3,c1cc(Cl)cc(c12)C(\C(=O)N2)=C\c3ccc(o3)-c4cccc(c4)C(=O)N5CCC[N@H+](C)CC5
1353867-91-0,FC(F)(F)c1cccc(c1)CNc(ncn2)c(c23)ncn3C(C)C
135463-81-9,C1CCC(=O)N1CC(=O)Nc2c(CCCC3)c3nc(c24)oc(C)c4C
1354690-24-6,CCC(=O)N1C[C@H](CC1)Nc2nc[nH+]c(c23)CCN(C3)c4cc(C(F)(F)F)c(OC)nc4
1354707-41-7,c1cccc(c12)c(c[nH]2)[C@H](C(=O)[O-])CC(=O)c3ccc(F)cc3F
1354790-56-9,c1ccccc1NC(=O)c(c2[O-])c(C)nn2-c3ncccc3
1354825-58-3,c1cnccc1C(=O)NCC(C)(C)n(c(c23)ncnc3N)nc2-c4ccc(C)cc4
135531-86-1,c1cccc(c12)[nH]cc2-c3nccs3
1355326-21-4,C1CCCCC1NC(=O)[C@H](c2c(C)cccc2)N(c3cc(F)ccc3)C(=O)Cn(cn4)c(c45)cccc5
1355326-35-0,Cc1[nH+]ccn1CC(=O)N(c(c2)cccc2F)[C@H](c3ccccc3C)C(=O)NC4CCCCC4
13553-79-2,C[C@@]12C(=O)c3c4c(c([O-])c(C)c3O1)C(=O)C(=CC4=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@H](\C=C\O2)OC
1355612-71-3,n1ccnc(c12)c(CC([O-])=O)nn(c2=O)Cc(n3)sc(c34)ccc(C(F)(F)F)c4
1355631-24-1,O=S(=O)(C)[N-]C(=O)c1cc(Cl)c(cc1F)COc2ccc(Cl)c(Cl)c2
135575-42-7,c1cc(O)ccc1[C@H](O)[C@@H](O)[C@@H](NC2=O)C(=O)N[C@@H]([C@H](O)CC(=O)N)C(=O)N(CC[C@@H]3O)[C@@H]3C(=O)N[C@H](O)[C@H](O)C[C@@H](C(=O)N[C@H]([C@H](O)C)C(=O)N([C@H]24)C[C@@H](C4)O)NC(=O)CCCCCCCC[C@@H](C)C[C@@H](C)CC
13558-31-1,O=C([O-])c1ccccc1-c2c(ccc(N)c3)c3[o+]c(c24)cc(N)cc4
135590-91-9,CCOC(=O)C(C1)=NN([C@]1(C)C(=O)OCC)c2ccc(Cl)cc2Cl
1356962-20-3,c1cccc(c12)c(c[nH]2)-c3nc(ncc3Cl)Nc4c(OC)cc(cc4)N5CCC([NH3+])CC5
1356962-34-9,c1cccc(c12)c(c[nH]2)-c3nc(ncc3Cl)Nc4ccc(cc4OC)N5CCC(CC5)[NH+]6CCN(C)CC6
1357072-61-7,Cn1ncc(c1)-c(n2)ccc(n23)nnc3Sc(c4)ccc(c45)nn(c5)C
1357160-72-5,C1CCCCC1NC(=O)Oc2cc(c(O)cc2)-c3cccc(c3)C(=O)N
1357171-62-0,c1cccnc1-c2nc(c(nn2)-c3ccccc3)NCc4ccc(cc4)-c5ccccc5
1357248-83-9,O=C([O-])c1ccc(cc1)[C@H](N2)[C@@H](CC=C3)[C@@H]3c(c24)cccc4OCC
135729-62-3,C1C[C@H](CC2)[C@@H](C[N@@H+]12)N(C3)C(=O)c4cccc(c4[C@@H]35)CCC5
1357302-64-7,Oc1cc(ccc1)-c2ccc(cc2)[C@@H]3[C@@H]([NH3+])C3
1357350-60-7,FC(F)(F)Oc1ccc(cc1)-c2nc(ncc2)Nc(c3)ccc(c34)[nH]nc4
1357362-02-7,Nc1nnc(o1)C[NH2+][C@H]2[C@@H](C2)c3ccc(cc3)OCc4ccccc4
1357470-29-1,C1CCCC1n(c(=O)c(C#N)c2)c(c23)nc(nc3)Nc4ccc(cc4)N5CC[NH+](C)CC5
1357576-48-7,c1ccccc1SC[C@@H](CC[N@H+](C)CCO)Nc(c(c2)S(=O)(=O)C(F)(F)F)ccc2S(=O)(=O)[N-]C(=O)c3ccc(cc3)N4CCC(CC4)[C@@H](O)c5ccccc5-c6ccc(Cl)cc6
135779-82-7,c1cccc(c12)nc(c(=O)n2CCC)CCCOC(=O)NC
1357920-84-3,c1cc(F)ccc1C(=O)/N=c(\[nH]2)n([C@H]3CC[C@H](CC3)C(=O)NC(C)C)c(c24)cc(cc4)CN5CCC(C(C)(O)C)CC5
1358099-18-9,c1ccccc1CC(CC2)CCN2C(=O)CCc3c(C)n(nc3C)-c(n4)ccc(n45)nnc5C
1358488-78-4,c1cc(C)ccc1C(=O)Nc(cc2C(=O)[O-])cnc2N(CC3)CCC3(C(=O)N)[NH+]4CCCCC4
1358575-02-6,O=C(N)c1ccc(cc1C)-n2c(C)nc(n2)Cc3cc(C(F)(F)F)cc(F)c3
1358715-18-0,c1cccc(c12)c(=O)[nH]nc2Cc3ccc(F)c(c3)C(=O)N(C4)CCn(c45)nc(n5)C(F)(F)F
1358-76-5,C=C[C@]1([C@@]234)[C@@H]5[C@H]([C@@H](C4)N(C)C1)COC(C5)=C2Nc6c3cccc6
13589-06-5,CC[C@H](C)[C@H]([NH3+])C(=O)N[C@H](C([O-])=O)Cc(c[nH]1)c(c12)cccc2
1359164-11-6,FC(F)(F)C(O)(C(F)(F)F)c(c1)ccc(c1F)-c2ccc(cc2)C[NH+]3CCN(CC3)Cc4ccncc4
1359993-59-1,c1cccc(c12)c3c(c(N)[nH+]2)nc(CCCC)n3OCCCCNC(=O)CCCCCCCCCCCCCCCCC
13602-53-4,NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N3[C@@H](CCC3)C(=O)N[C@H](C([O-])=O)Cc4ccccc4
1360457-46-0,O=C([O-])C[C@@H]1CC[C@@H](B(O1)O)NC(=O)Cc2cccs2
1360540-81-3,O1CCOc(c12)cc(cc2)C(=O)CCC(=O)c3ccccc3
1360705-96-9,[O-][N+](=O)c1c(C)onc1C(=O)N2CCN(CC2)C(c3ccc(Cl)cc3)c4ccc(Cl)cc4
